tweet_id,user_id,created_at,text,hashtags,retweetcount,retweeter_ids
1659769429180436480,1367891394992369673,2023-05-20 03:54:03+00:00,ถ้าประมวลผลรอบที่ 2 เเล้วติดจุฬา เเจกเลยคับ 500 พรี่จุฬารับรักกันทีจิ 🥹😭 #dek66,dek66,16,"1654105511544123392,1491090691841474561,1654154650227183623"
1659769403561635840,1475759699672788996,2023-05-20 03:53:57+00:00,บนค่ะ ถ้าอันดับเลื่อนขึ้น จะมาแจก 100 บาท 1 คนค่ะ 🥹 #dek66 https://t.co/RQStwwfHh3,dek66,77,"1424668585801129990,1481675470865571840,1483406230744072198"
1659769399811928064,1456087229273554947,2023-05-20 03:53:56+00:00,ถ้าติดอันดับที่ไม่ใช่คณะเดิม แจก50 2คนค่ะ😭 #dek66 https://t.co/UgzOpPvCI5,dek66,32,"1424668585801129990,1339915744058855425,1483406230744072198"
1659769389531672576,1132204530001539072,2023-05-20 03:53:54+00:00,"มาคับรีๆๆ สุ่มเเจกเย็นนี้🍀
♡ใครติดมหิดล หรือสาขานี้เมคเฟรนกันได้นะงับ🥺🥺🥺
#dek66 https://t.co/953YOWjM9W https://t.co/pBAiuwqTpN",dek66,1,"1491090691841474561,1468412227417882635,1004319013080403968"
1659769363149512704,1480394061991145477,2023-05-20 03:53:47+00:00,บริหาร มก มธ มศว จะมีเปิดรับรอบ 4 มั้ยคะ #dek66,dek66,4,"1656025717002633216,1438175174969356291,1487475257636433925"
1659769363644436480,1444459690562228232,2023-05-20 03:53:47+00:00,ถ้าได้เลื่อนอันดับแจก400ค่ะ #dek66,dek66,5,"1264403217837785088,1004319013080403968,1229990842544164865"
1659769345936084994,1104189717917065217,2023-05-20 03:53:43+00:00,ติดประมวลผมรอบสองที่อยากเข้าแจก300/1คน #dek66,dek66,19,"1424668585801129990,1483406230744072198,1299273112131784705"
1659769332522704896,1381601673416613891,2023-05-20 03:53:40+00:00,คะแนนเฟ้อ แบบเหี้ยอะไรวะครับเนี่ย #dek66 https://t.co/LzFugboMjn,dek66,16,"1652544712975478784,1264403217837785088,816491568760635392"
1659769306585133058,1468896599577272322,2023-05-20 03:53:34+00:00,เทคนิคการแพทย์ มช ได้เท่าไหร่กันบ้างคะ #TCAS66 #dek66,"TCAS66,dek66",2,"1100041796048961537,1378182379718602756"
1659769206894886915,1329013858292273153,2023-05-20 03:53:10+00:00,"แก้บนค่ะ เนื่องจากได้ย้ายมอตามที่ต้องการแล้ว
เลิกเล่นติ้กต่อก 1 เดือน / วิ่งรอบพระศรี 30 รอบ + แจกเงิน 100 ค่ะ ไม่… https://t.co/uS2EQ5VlZm",,245,"1261994525649776641,1283829842392125440,1054384104882364417"
1659769158966587392,1011218197972840448,2023-05-20 03:52:59+00:00,ใครที่ติดแมสคอม กระซิบคะแนนหน่อยได้มั้ยคะ ตอนนี้หลุดหมดเลยค่ะ 🥹 #dek66 #ทีมมช,"dek66,ทีมมช",3,"1476951713500131332,1489412807879651328,1212238310447300608"
1659769154336096257,1309054874265452544,2023-05-20 03:52:58+00:00,"ติดในลิง แต่หลุดของจริง ขนาดคิดว่าลิงเฟ้อสุดๆแล้วน่ะ 😂
ก็คือ พูดไม่ออกเลยทีเดียว

 #dek66",dek66,11,"1652544712975478784,1436311794910261248,1264403217837785088"
1659769140801077248,1112750641179353088,2023-05-20 03:52:54+00:00,หลุดกันเยอะมาก คะแนนเฟ้อสุด ทั้งๆที่รอบ3ควรรับเยอะที่สุด แต่บางมหาลัยรอบไม่ถึงสิบคน #dek66,dek66,29,"1250642128973131778,1211892025919860736,1407245055060967425"
1659769117170348032,1265827878408601600,2023-05-20 03:52:49+00:00,ติดแล้วคับบ แจกเงิน 100 บาท / 1 คนฮะ ✌🏿 #dek66 https://t.co/IASxfpiRTF,dek66,271,"1621098045256634370,1393607627804798976,1370648406884945924"
1659769087705387010,894222571931000832,2023-05-20 03:52:42+00:00,ฉันคือ1ใน600กว่าๆคนนั้น 😥 #dek66 https://t.co/MN2yZYPCvw,dek66,7,"1264403217837785088,1216028464152629248,1659765804043468801"
1659769039651225602,1119756694806913024,2023-05-20 03:52:30+00:00,ติดแม่โจ้ละ แจก20/1คน เฉยๆ ไม่ได้บนไว้ แต่อยากแจกเพราะดีใจ รีหรือเฟบก็ได้ สุ่มวันนี้ กี่โมงไม่รู้ จะแท็กเรียก ไม่ไ… https://t.co/kCCoO4n5YL,,37,"1376023432941297665,1395416966471454722,1541395628324188161"
1659769025705164800,944800499445858307,2023-05-20 03:52:27+00:00,คะแนนขั้นต่ำกับสูงสุดปีนี้หลายเอกน่าจะดึงขึ้นเยอะมากเลยนะเนี่ย แอบส่อง ๆ มาละตะลึงมาก ถึงจะแอบคิดว่าถ้าให้เซฟคงประม… https://t.co/MAcmPyeomi,,1,
1659769005228556289,1387226941812473860,2023-05-20 03:52:22+00:00,คิดมาตลอดว่าของจริงเฟ้อพอๆกับลิง แต่วันนี้เฟ้อกว่าลิงไปมาก จบละชีวิต #dek66,dek66,2,"1436311794910261248,1387226941812473860,1556985396491300864"
1659768981916626944,1085525825183576064,2023-05-20 03:52:16+00:00,หาเพื่อนอยู่หอในมจพกรุงเทพค่ะ 🥹 #dek66 #มจพ https://t.co/HNZDeyc6QY,"dek66,มจพ",1,1466420155991404546
1659768959598727168,1135818262569054209,2023-05-20 03:52:11+00:00,เป็นหนึ่งในสามหมื่น ไม่มีที่เรียน #dek66,dek66,6,"1264403217837785088,1556985396491300864,1250785168572289027"
1659768960550838274,945640954471387136,2023-05-20 03:52:11+00:00,(รีแจก 100 )ดูวันพีชทุกวัน โดนว่าดูการ์ตูนทำไม เมื่อไหร่จะติดมหาวิทยาลัย กูกลับไปดูวันพีชต่อละ เมคเฟรนได้ค่ะ #dek66 https://t.co/686OA3urHT,dek66,173,"4883091678,1265728152203964416,1414889764591788032"
1659768941353533441,1387633033310736385,2023-05-20 03:52:07+00:00,ติดเเจก300/1🥹😭😭😭#dek66 https://t.co/bDY4H1ao5A,dek66,9,
1659768924265938946,1394279020083048449,2023-05-20 03:52:03+00:00,"แจก100 บาท 1 คนคั้บ มหิดลรับรักเราแล้ว😭🫀 
✨รีอย่างเดียวได้เลย #dek66 https://t.co/hD3kg5urYv",dek66,56,"851613535930990592,1395416966471454722,1541395628324188161"
1659768831596990466,1534870408163299329,2023-05-20 03:51:41+00:00,แปลก ๆ ปะ ทปอ. #dek66,dek66,14,"1264403217837785088,3116781360,1468904896317427713"
1659768791566520320,1241318734972641280,2023-05-20 03:51:31+00:00,Lci ภาษาเพื่ออาชีพคะแนนเท่าไหร่กันคะ #dek66 #TCAS66,"dek66,TCAS66",1,1515976053080354816
1659768721215467520,1627277191603187713,2023-05-20 03:51:14+00:00,"แก้บนค่า แจก 166฿ / 66฿ อย่างละคนคับ
รีอย่างเดียวพอค่ะ 💪🏻🥺
#dek66 https://t.co/DPzgkeQ8L6",dek66,94,"1410251553567481856,1525342361894924288,785033343083552769"
1659768720867348485,1330545333235970048,2023-05-20 03:51:14+00:00,"ติดมหาลัยที่อยากเข้าแล้ว😭😭 แจก 100 บาท 1 คนค่ะ รีได้เลยยย
#dek66 https://t.co/DGVUSDKnug",dek66,322,"1142355302018211840,1659791087429632001,1524216873428025346"
1659768710553554944,983605848973848576,2023-05-20 03:51:12+00:00,คือทปอช่วยเลื่อนประกาศได้มั้ยมันนานเกิน 1.กุรอไม่ไหว 2.จะไม่มีที่นอน #dek66,dek66,19,"1264403217837785088,1434124179771510788,1192058704733954048"
1659768607734366209,1455837927196401666,2023-05-20 03:50:47+00:00,เครียด เคว้ง เศร้า เสียใจ ผิดหวัง สุดๆุ #dek66,dek66,10,"1264403217837785088,1250785168572289027,1218552209413029889"
1659768589375897602,1635632779462594560,2023-05-20 03:50:43+00:00,เราติดอันดับ 2 ค่ะสุ่มแจกพรุ่งนี้สุ่มได้ใครเดี๋ยวเราแท็กหาเอง💓 #dek66 #TCAS66 https://t.co/COJQk2DiV0,"dek66,TCAS66",19,"1108625861991780352,1299273112131784705,1176125065340936192"
1659768540533243904,1491213071322206217,2023-05-20 03:50:31+00:00,"บนค่ะ ติดอันดับ1ในการประมวลผลครั้งที่2  แจก‼️299฿ 1คน🥹
ภาวนาขอให้ติดด้วยเทอญ อยากแจก🙏🏻
#dek66 https://t.co/pgVb4DJRJS",dek66,53,"1424668585801129990,1483406230744072198,1163267500252864512"
1659768522921381890,1596849835969511425,2023-05-20 03:50:27+00:00,"🔰งานออนไลน์แนวใหม่ สร้างรายได้ผ่านมือถือง่ายๆ✅ อยากได้ค่าขนมง่ายๆทำงานได้ที่บ้าน 🏡💸
#แบนEveandboy #กูไม่เอาพรรคใหม่… https://t.co/d2GCEC6jBd","แบนEveandboy,กูไม่เอาพรรคใหม่",5,"1622153285460451329,1622146669977669633,1599366815100334080"
1659768483880796160,1596516966407106560,2023-05-20 03:50:18+00:00,"🔰งานออนไลน์แนวใหม่ สร้างรายได้ผ่านมือถือง่ายๆ✅ อยากได้ค่าขนมง่ายๆทำงานได้ที่บ้าน 🏡💸
#แบนEveandboy #กูไม่เอาพรรคใหม่… https://t.co/QOveEyhEUe","แบนEveandboy,กูไม่เอาพรรคใหม่",6,"1599396990835888135,1622153285460451329,1622146669977669633"
1659768479262838785,1607695012430770177,2023-05-20 03:50:17+00:00,แจกเงิน 50 บาท 1 คน เนื่องจากบนไว้ให้ติดคณะอะไรก็ได้ของมหิดลที่ยื่นไป มาค่ะ รีเลย🤍✨ #dek66 https://t.co/XGN9qe53N1,dek66,44,"851613535930990592,1177586757262381062,1395416966471454722"
1659768475437633536,1426626290723946496,2023-05-20 03:50:16+00:00,ทปอคิดยังไงกับการที่ประกาศผลแล้ว #เด็กซิ่ว ขึ้นตีคู่กับ #dek66  แล้วเป็นทุกปี กี่คนแล้วที่หลุดออกจากระบบการศึกษา,"เด็กซิ่ว,dek66",28,"2647883803,1518928754143543297,3780331752"
1659768463773282310,1379992782224289794,2023-05-20 03:50:13+00:00,ขอญาตบน ติดอะไรก็ได้ แจก500 1 คน #dek66  เครียดเครียด https://t.co/fKZSoGRpwL,dek66,129,"1104715311066959872,1396356355896713217,1556189509033017345"
1659768463567785988,1565192544073691137,2023-05-20 03:50:13+00:00,บนค่ะ 🙏 ประมวลผลรอบสองติดคณะมหาลัยที่อยากเข้าแจก 100 บาท 1 คน #dek66 https://t.co/n8T48LI58b,dek66,38,"321993963,1416366906697666561,853585161425895424"
1659768464297578496,1394356494171136009,2023-05-20 03:50:13+00:00,ติดอันดับไหนก็ได้เเจก300ค่ะ🙏🥺 #dek66 https://t.co/8zYPzhajr4,dek66,19,"1659370056017645568,1264403217837785088,1244153543373647874"
1659768431561039874,1297549002271936517,2023-05-20 03:50:05+00:00,บนค่ะถ้าอันดับเลื่อนแจก200/1คน รีอย่างเดียวค่ะ เลื่อนให้หน่อยนะ #dek66,dek66,32,"1424668585801129990,1483406230744072198,1425463329233899525"
1659768425730945035,1587044149152604161,2023-05-20 03:50:04+00:00,ใครติดรังสีเทคนิค มช บ้างคะ ขออนุญาตสอบถามคะแนนค่ะ #dek66,dek66,2,"1587044149152604161,1336961442298306570"
1659768310089785344,1343003001938534400,2023-05-20 03:49:36+00:00,"บนค่ะ🙏🙏 
ถ้าประมวลผลรอบ2 ติดพยาบาล มธ 
แจก 200 2 คนค่ะ #dek66 https://t.co/JCSW7RZXtl",dek66,75,"1647593383643484160,1415675866768502800,1617169878791892994"
1659768269514092544,1448282600750022659,2023-05-20 03:49:27+00:00,ปีหน้าติดชูล่าแจก 500 คนับ รีทิ้งไว้เรย  #dek66,dek66,33,"1173557625683759104,1416283814767173635,798060040498225152"
1659768177650450432,552532868,2023-05-20 03:49:05+00:00,"59.5485 ยังติด สังคมวิทยาฯ สาขาการวิจัยทางสังคม ม.ธรรมศาสตร์ ได้ 👏👏👏

#dek66 #เด็กซิ่ว #TCAS66","dek66,เด็กซิ่ว,TCAS66",16,"1104074311806021632,903620963790503937,734009467210059777"
1659768135493488645,1432970454730371081,2023-05-20 03:48:55+00:00,"ประมวลผลรอบ 2 ติดบูรพา แจก 150 🤍
#dek66 https://t.co/vCDg5aOPRJ",dek66,84,"1415675866768502800,1656250434519175168,1520643640074272768"
1659768096863961090,1331709384938770432,2023-05-20 03:48:45+00:00,ติดอันดับ 1-4 แจก 90 ค่า สุ่มจากรี 😭#dek66 https://t.co/XnDMrlxe4B,dek66,76,"1556189509033017345,1617886598431141892,1647593383643484160"
1659768020435357698,1638467946497572887,2023-05-20 03:48:27+00:00,คิดว่าคนสละสิทธ์จะมากน้อยแค่ไหนอ่ะคะ ปีที่แล้วคนที่ประมวลรอบ2มีได้ขึ้นไปเยอะมั้ย คือเราจะยืนยันสิทธิ์แล้วถ้าโอกาสน้อย #dek66,,1,1240194038357053440
1659767840063508486,1390336109230444552,2023-05-20 03:47:44+00:00,ประมวลรอบสองถ้าได้ มธ มศว บูรพา แจก300 สาธุค่า #dek66,dek66,27,"1520643640074272768,1483406230744072198,1283829842392125440"
1659767832438259713,1388034216152109058,2023-05-20 03:47:42+00:00,"สอบถามค่ะ คนที่ติดศิลปากรบางรัก
-การจัดการธุรกิจและภาษา
-การจัดนวัตกรรมธุรกิจ
-การตลาด 
ขอทราบยื่นแบบทั้งa level แล… https://t.co/2p430kW5tq",,6,"1419943823052922882,901730906280361984,1021014531835801600"
1659767811739357187,1451587551572025346,2023-05-20 03:47:37+00:00,ติดแล้วววว แจก100บาทค่ะ เดี๋ยวเรามาสุ่มพรุ่งนี้ดึกๆ รีอย่างเดียวเลย (ทักมาเมคเฟรนได้นะคะ) #dek66 https://t.co/Vo7LCF2fvk,dek66,40,"1448080438560542732,1621098045256634370,1541395628324188161"
1659767786577747968,1438625575803899907,2023-05-20 03:47:31+00:00,ถ้าติดประมวลผลรอบ 2 แจก 100฿ จากรีค่ะ #dek66 https://t.co/C8qqWUccvy,dek66,70,"1420325142572322817,1617169878791892994,1416366906697666561"
1659767753174323202,1252247177365041152,2023-05-20 03:47:24+00:00,ปีนี้มั้นแปลกกกก เพื่อนกุคนนึงได้ 95/100 บริหารธุรกิจราชมงคลยังไม่ติดเลย คือต้องเต็มร้อยหรอถึงจะติดอะ (?) #dek66,dek66,6,"1159136532231364608,1449337065687060482,1372848685315366912"
1659767701211066369,1167836885915275265,2023-05-20 03:47:11+00:00,ติดประมวลผลรอบ2 แจก100 1คนคั้บ🥲 #dek66 https://t.co/48R2ATZr6o,dek66,134,"1443264687735336963,1415675866768502800,3549358393"
1659767693011222528,1285968342751174656,2023-05-20 03:47:09+00:00,"ถ้าประมวลผลรอบ2 แล้วติดอันดับ1 แจก 200 บาท 1 คนครับ
#dek66 #Tcas66","dek66,Tcas66",23,"1283829842392125440,1424668585801129990,1483406230744072198"
1659767577831407617,1494670103467610114,2023-05-20 03:46:42+00:00,#dek66 สำหรับที่ยังไม่ติดรอบนี้ อย่าเพิ่งหมดหวังนะคะ ลองกดประมวลผลรอบสองก่อนเพราะอะไรก็เกิดขึ้นได้ แล้วถ้ารอบนี้ไม่… https://t.co/TOFauO1UnQ,dek66,28,"1375998138968776704,1186536681358233600,1360568835963711488"
1659767560223744000,937906290130542592,2023-05-20 03:46:38+00:00,บนค่ะถ้าอันดับเลื่อนแจก200/1คน รีอย่างเดียวค่ะ #dek66 https://t.co/n0npE3xpCQ,dek66,158,"1617886598431141892,974988444739911680,1274037449325293569"
1659767481282748416,1120191455107014656,2023-05-20 03:46:19+00:00,ทำข้อสอบออกมาแบบนี้เห็นแล้วใช่มั้ยว่าคะแนนเฟ้อแค่ไหนคะแนนสูงมากๆยังไม่ติดเลย ดังนั้นทางมหาลัย / tcas ควรเปิดรอบ4หรื… https://t.co/x0TCw3v6JT,,42,"1426613855791161345,1562107384616873985,1295014525230444546"
1659767144614350848,1168489705106599936,2023-05-20 03:44:58+00:00,"ติดแล้วมาแก้บนงับ🥹💐 แจกตัง100/1คน 
รีเลยยย #dek66 https://t.co/DMLShtGbi4",dek66,570,"1435535072988327942,1524216873428025346,1296407019956518912"
1659767107717054464,4702289652,2023-05-20 03:44:50+00:00,"แก้บน แจก 100 บาท 2 คนค่ะ รีอย่างเดียว 😭
ติดแล้วดีใจมากๆ 
มาเมคเฟรนได้นะคะ🥹🥹 #dek66 https://t.co/hUc9u5lqXO",dek66,396,"1435535072988327942,1350018943382028288,1262445997201911808"
1659767095943647232,1460807259219320838,2023-05-20 03:44:47+00:00,ประมวณแล้วลำดับขึ้นไปอีกแจก100 ได้ลำดับที่ต้องการแจก200 #dek66 https://t.co/PUt5J0S5F3,dek66,73,"1556189509033017345,1443264687735336963,1415675866768502800"
1659767046643806208,1587632590533447683,2023-05-20 03:44:35+00:00,ประมวลผลรอบ2 ได้มศว แจกตังค์200 #dek66,dek66,14,"1424668585801129990,1574958380237848577,1655077365826084864"
1659767037072388096,861907645145333761,2023-05-20 03:44:33+00:00,ทปอ.จะรู้ไหมว่าเด็กที่เขาเวลาเห็นผลที่ออกมาแล้วมันไม่ได้เป็นแบบที่คิดมันเสียใจขนาดไหน🥹 #dek66,dek66,1,1285427182299279360
1659766971473461248,1156154368434905088,2023-05-20 03:44:17+00:00,ติด ม.เกษตรรอบสอง สุ่มแจก100 งับ😢#dek66 https://t.co/LHckfKfEgQ,dek66,157,"1617886598431141892,1443264687735336963,854661529374834689"
1659766966721314816,768627742510231552,2023-05-20 03:44:16+00:00,เนื่องจากบนไว้อีกแอคนึงว่าถ้าติดไม่เกินอันดับห้า แจก 100 บาท 1 คน รีไปเลยค้าบ จะได้เป็นชาวชลบุเรี่ยนแล้ว สุ่มตอน 22… https://t.co/bfZx9orJmu,,483,"729951532955750400,1249608186090250240,1161092797585170432"
1659766886559780867,949657234765565952,2023-05-20 03:43:57+00:00,"วันที่ 26 ประกาศแล้วติดอันดับสักที่ แจก 300/รีได้เลย #dek66

ปล.เราหลุดหมดคับ🫠 https://t.co/xmLu5ESjOr",dek66,171,"4727815514,1262445997201911808,1257374877574524930"
1659766846428684289,738752367944830978,2023-05-20 03:43:47+00:00,ปกติรอบ4มีคณะหรือมหาลัยอะไรบ้างที่รับหรอคะะ เอาเท่าที่จำได้ก้ได้ค่ะ🥹 #เด็กซิ่ว #dek66,"เด็กซิ่ว,dek66",18,"1530581135046373376,1446469764130369541,1264403217837785088"
1659766752866369537,1576524987573600257,2023-05-20 03:43:25+00:00,คะแนนเฟ้อขนาดนี้คนที่ได้คะแนนสูงสุดแต่ละคณะได้100คะแนนเต็มรึเปล่าคะ เห็นคนได้70-80หลุดหมด พูดตรงๆคนที่ได้40-50ขอย่า… https://t.co/eE2KzIRVbn,,26,"1186287822098984960,1264403217837785088,1074507726154125312"
1659766690148917250,1610170051960934400,2023-05-20 03:43:10+00:00,ถ้าวันประกาศลำดับเลื่อนขึ้นแจก500฿/1คนค่ะ🍀🫶🏻 #dek66 https://t.co/cv0Vsc0I8B,dek66,141,"1420325142572322817,1617169878791892994,1656250434519175168"
1659766683152842752,1648014311670034432,2023-05-20 03:43:08+00:00,แจก 150 บาท 1 คนค่ะ รีได้เลย #dek66 https://t.co/MpvAFfFqxM,dek66,431,"1549282663843840002,1524216873428025346,1262445997201911808"
1659766629637685250,703861236652347393,2023-05-20 03:42:56+00:00,"ยินดีกับน้องๆที่ติดเภสัชมน.ด้วยน้า💗✨
รบกวนเข้ากลุ่มนี้ทั้งบริบาลและเครื่องสำอางเลยนะคับ😻 #ทีมมน #dek66 https://t.co/k99A9jiCy7","ทีมมน,dek66",8,"818429371811708929,1044218524074270721,1268226580800696322"
1659766614366248961,1622600612650287104,2023-05-20 03:42:52+00:00,ต้องเก่งแค่ไหนถึงจะมีสิทธิ์ได้เรียนวะ😭😭😭 #dek66,dek66,12,"1264403217837785088,1356632645011075072,839337700079484929"
1659766609362419712,1258395563415859200,2023-05-20 03:42:51+00:00,ยินดีกับคนที่ติดมากๆเลย ส่วนคนที่ยังไม่ได้คณะมหาลัยที่หวังก็ขอให้ประมวลผลได้ในรอบ2นะคับบ ส่วนเราขอไปสู้ต่อ 67 ปีสุด… https://t.co/GEYllf5s5W,,8,"1264403217837785088,1356632645011075072,1505568057221017602"
1659766515590373377,1151010181515337733,2023-05-20 03:42:28+00:00,แจกเงิน 66 บาท 2 คนคับบ สุ่มจากรีคับ🫶🏻🤟🏻 #dek66 https://t.co/LyvE7PxD6Q,dek66,433,"915960013578944514,1219121256479375361,1227564992884436997"
1659766503657607168,1413898586924875779,2023-05-20 03:42:26+00:00,อันดับเลื่อนแจก 300฿/1คนค่ะ รีเลย #DEK66 https://t.co/H7N7pquAVU,DEK66,113,"1420325142572322817,1617169878791892994,1413290291927273476"
1659766490441322497,1239599550232313857,2023-05-20 03:42:22+00:00,ติดมธแล้วค่ะ แจก 500 แต่ประมวลรอบสองไป ถ้าติดอันดับสูงขึ้น+ 50  บาทค่ะ #dek66,dek66,136,"1420325142572322817,1254731172958973952,1413290291927273476"
1659766430471180288,1596111412287311873,2023-05-20 03:42:08+00:00,"เด็ก66โชคชะตาไม่เข้าข้างตั้งเเต่เกิดมาพร้อมสึนามิเเล้วปะ เฉลยเถอะ อะไรก็ดูไม่ลงล็อคไปซะหมด คิดว่าคะเเนนโอเคเเล้วเเต่ก็หลุดระเนระนาด

#dek66",,12,"1356632645011075072,1217761692035108864,1396175754388406273"
1659766359658737664,923148640109060097,2023-05-20 03:41:51+00:00,ข่าวน่าจะจริงละแหละที่ว่าหลุดจำนวน3หมื่น #dek66,dek66,17,"1264403217837785088,944188825558847488,1396175754388406273"
1659766355472822276,1457737700006514692,2023-05-20 03:41:50+00:00,ติดนิเทศมกแจก100 2คนค่ะ รีเลย #dek66 https://t.co/dYRIEr8dvC,dek66,40,"1448080438560542732,1420325142572322817,1089867741257846785"
1659766347847565314,1358016189499203589,2023-05-20 03:41:48+00:00,"RT แจกเงิน 20฿ 5คนคับ จริงๆบนไว้ตั้งแต่ปีที่แล้วแต่เพิ่งว่าง🥹

ยินดีกับคนที่ติดด้วยนะคับ ส่วนใครรอประเมินรอบ2ก็ขอใ… https://t.co/ZVwNFpAbVa",,164,"1153207279505645568,1536028555536367621,1111155531727564800"
1659766167123423232,1605839514559078400,2023-05-20 03:41:05+00:00,บนค่ะ ตอนนี้ขอติดที่ไหนก็ได้ค่ะ แจก 100 บาท/1 😭 #dek66 https://t.co/Nsca3V2HCV,dek66,111,"1420325142572322817,1656250434519175168,1416366906697666561"
1659766143865978880,912863607053938688,2023-05-20 03:41:00+00:00,เคฝ่ามาได้ละ #dek66 https://t.co/lFCKH5xIgp,dek66,2,"1513595999603740672,1180164608184606720"
1659766093643403265,1657963596192841729,2023-05-20 03:40:48+00:00,มึง มันเฟ้อชิบหายเลยอะ มันแบบ+20จากสูงสุดไปเลย  #dek66,dek66,2,"1264403217837785088,1513595999603740672,1474956534517878788"
1659766056561541124,1478207282819203073,2023-05-20 03:40:39+00:00,"วันประกาศอันดับขึ้นเลื่อนแจก200฿/1คน 🙏🏻☘️
#dek66 https://t.co/sRdzKqQvG3",dek66,183,"978467522092580864,1273729098624294912,888272064536170496"
1659766020373094400,1047348042087555073,2023-05-20 03:40:30+00:00,🙏❤️‍🔥❤️‍🔥บนเลย ติดอันไหนก็ได้ค่ะ แจก100/1คน #dek66 https://t.co/lZGa25vZIv,dek66,101,"1617169878791892994,1416366906697666561,1481675470865571840"
1659766017550323712,992738226770137088,2023-05-20 03:40:30+00:00,"ประมวลผลรอบ2ถ้าติดอันดับ1-4แจก 200 
#dek66 https://t.co/U3ctgEwfP0",dek66,87,"1483406230744072198,920488820331634690,1299273112131784705"
1659765995509280769,1099117844137050112,2023-05-20 03:40:24+00:00,Dek66 ที่รอผลแอดมิชชั่นมาตลอด 2 เดือน แต่ต้องไปประมวลผลรอบ 2 ที่อยากได้อันดับที่สูงกว่า หรือคนที่หลุดหมด เลยต้องรอไ… https://t.co/4486MfBfQ3,,7,"828166415727284225,1396175754388406273,1308598153315143680"
1659765982196535301,924578514040266753,2023-05-20 03:40:21+00:00,คะแนนเฟ้อเหี้ยๆ สงสาร #dek67 เลยอะ แต่ตอนนี้สงสารตัวเองมากกว่าจบ #dek66,"dek67,dek66",14,"1264403217837785088,1513595999603740672,1396175754388406273"
1659765976739762176,951072658862440448,2023-05-20 03:40:20+00:00,ถ้าประมวลผลแล้วได้อันดับสูงกว่าเดิมแจก 300 แต่ถ้าติดอันดับเดิมแจก 100 ค่ะ รีอย่างเดียว #dek66 https://t.co/6ZVrVCRM6A,dek66,179,"1262445997201911808,1617886598431141892,1265728152203964416"
1659765884926443520,1011954870071394304,2023-05-20 03:39:58+00:00,"🔮ขอพื้นที่บนคั้บㅠㅡㅠ
ถ้าอันดับเลื่อนขึ้นมาติดจุฬา💗
🎀เเจก 100฿ คั้บ🤟🏻😭 รีไว้ได้เลยคับ✋🏻#dek66 https://t.co/dv75oS6zoC",dek66,23,"1636015717278707715,1362989579314192384,1446775276331884552"
1659765856346439680,1434326829523890177,2023-05-20 03:39:51+00:00,80กว่าคะแนนยังไม่เซฟเราก็ไม่รู้จะต้องทำยังไงแล้วค่ะ ปวดหัว #dek66,dek66,1,"1513595999603740672,1180164608184606720"
1659765661235826688,1412610582415511553,2023-05-20 03:39:05+00:00,แจก 100 บาท ได้เป็นสาวเหนือสมใจแล้วค่า 💘 #dek66 https://t.co/QeVvtmIaSw,dek66,487,"1274387319970095105,724109249589043201,1270368638822842370"
1659765655661604864,1240194038357053440,2023-05-20 03:39:03+00:00,ถ้าประมวลผลรอบสองติดมช แจก 300 ค่ะ #dek66,dek66,13,"1092763817057050624,1574958380237848577,1659370056017645568"
1659765623176728577,898563311742078977,2023-05-20 03:38:56+00:00,หลุดหมดค่ะ ความมั่นเป็นเหตุ😔 #dek66,dek66,46,"1135904548784988160,1275660423270936577,1575526605451300864"
1659765603161505797,852423702734004224,2023-05-20 03:38:51+00:00,📍TCAS66 รอบที่ 3 ได้ประกาศผลออกมาแล้ว ก่อนอื่นเลยพี่ๆขอยินดีกับน้องๆทุกคนที่ติดบัญชี มหิดลวิทยาเขตกาญจนบุรีด้วยนะคะ… https://t.co/moomAdGzTU,,2,784988680372883456
1659765516444246027,1520996256461750272,2023-05-20 03:38:30+00:00,แจก 100/1 คับรีเลย #dek66 https://t.co/HUC24CFxVk,dek66,474,"1214194028985499648,1478311151561687041,1510156046287126528"
1659765379823198208,1613783574939041792,2023-05-20 03:37:58+00:00,📢 นักเรียน นักศึกษา ว่างงาน ที่อยากมีรายได้ 📷 #งานแอดมิน #งานพาร์ทไทม์ #งานเสริม #หาค่าบัตรคอน #โดแจจอง #ซีเซียม137… https://t.co/3RAchWbjyq,"งานแอดมิน,งานพาร์ทไทม์,งานเสริม,หาค่าบัตรคอน,โดแจจอง,ซีเซียม137",3,"1599366815100334080,1599403030067101696,1649397428343422976"
1659765294695587846,1357001665698820101,2023-05-20 03:37:37+00:00,ถ้าติด1-5แจกเงิน 100 3คนค่ะ #dek66 https://t.co/deRN5YCB93,dek66,70,"1533445868103548928,896670179643375617,1534379371783397377"
1659765216631230469,1376585226260934657,2023-05-20 03:37:19+00:00,แก้บน 500 ( รีอย่างเดียว ) 🌺 #dek66 https://t.co/XRvXeQDbAA,dek66,7,
1659765189028491264,1337398107147890689,2023-05-20 03:37:12+00:00,ติดแล้ว😭😭😭 แจก 100 บาท รีเลย💖 #dek66 https://t.co/eCUiCMfYXB,dek66,714,"1423493777138745347,1510156046287126528,746716867843153927"
1659765156963028992,1144273171408814081,2023-05-20 03:37:05+00:00,"ได้อันดับ1 แจกเงิน100 2คนค่ะ มาเร้วววว หนูอยากแจกเงิน
#dek66 https://t.co/1QjbNZ0A9q",dek66,27,"986770170088644610,1392105004735942657,766954136608702465"
